member_id,snapshot_date,snapshot_date_raw,report_month,tier,monthly_contribution_kes,days_since_last_contribution,withdrawal_surge_index,payroll_confirmation_lag_days,savings_balance_kes,loan_outstanding_kes,par30_breach_flag,last_actioned_date,regulatory_liquid_ratio_pct,loan_to_deposit_ratio_pct
STM00407,2023-02-01,2023-02-01,2023-02-01,Basic,1604.11,3.0,1.25,9,45245.04,51693.12,0,,15.27,55.08
STM00407,2023-03-01,2023-03-01,2023-03-01,Basic,1609.63,14.0,1.26,4,46688.01,70685.43,0,2023-02-25,10.96,81.12
STM00407,2023-04-01,2023-04-01,2023-04-01,Basic,1501.19,27.0,0.78,1,47849.86,77251.43,0,,20.82,77.41
STM00407,2023-05-01,2023-05-01,2023-05-01,Basic,1785.05,10.0,0.57,2,49623.87,57567.5,0,2023-03-11,18.82,79.98
STM00407,2023-06-01,2023-06-01,2023-06-01,Basic,1858.72,3.0,0.47,5,51215.29,92642.25,0,,13.57,65.71
STM00407,2023-07-01,01/07/2023,2023-07-01,Basic,1841.14,16.0,1.62,0,51974.41,93732.99,0,,10.34,59.51
STM00407,2023-08-01,2023-08-01,2023-08-01,Basic,1897.41,6.0,0.75,1,53463.22,85006.59,0,,18.16,63.74
STM00407,2023-09-01,2023-09-01,2023-09-01,Basic,1881.29,18.0,0.57,3,55049.76,58059.71,0,2023-06-12,11.95,84.52
STM00407,2023-10-01,2023-10-01,2023-10-01,Basic,1485.6,6.0,1.16,3,55646.63,52547.62,0,2023-09-23,16.84,56.76
STM00407,2023-11-01,2023-11-01,2023-11-01,Basic,1824.09,10.0,0.56,4,56711.12,87525.35,0,2023-10-14,16.05,66.17
STM00407,2023-12-01,2023-12-01,2023-12-01,Basic,1810.17,12.0,0.97,2,58170.19,82338.42,0,,8.73,61.78
STM00407,2024-01-01,01/01/2024,2024-01-01,Basic,1545.75,12.0,1.57,5,59094.56,73609.5,0,2023-12-03,17.29,74.42
STM00407,2024-02-01,2024-02-01,2024-02-01,Basic,1473.83,27.0,1.62,0,59752.07,69218.01,0,,13.03,72.56
STM00407,2024-03-01,2024-03-01,2024-03-01,Basic,1707.31,12.0,1.1,0,60515.49,80916.19,0,,10.78,82.74
STM00407,2024-04-01,2024-04-01,2024-04-01,Basic,1656.86,,1.2,9,61301.06,87379.47,0,2024-01-31,13.27,75.57
STM00407,2024-05-01,2024-05-01,2024-05-01,Basic,1730.93,4.0,0.61,1,62302.04,49550.57,0,2024-02-18,8.81,58.66
STM00407,2024-06-01,2024-06-01,2024-06-01,Basic,1716.26,27.0,1.48,0,63765.88,85093.0,0,2024-03-09,20.75,76.89
STM00407,2024-07-01,01/07/2024,2024-07-01,Basic,1671.89,24.0,0.74,6,65232.77,55805.66,0,,21.61,84.77
STM00407,2024-08-01,2024-08-01,2024-08-01,Basic,1940.6,1.0,0.43,9,,51334.19,0,,9.1,78.39
STM00407,2024-09-01,2024-09-01,2024-09-01,Basic,1476.64,14.0,1.39,1,68113.73,96349.57,0,2024-07-26,15.52,59.49
STM00407,2024-10-01,2024-10-01,2024-10-01,Basic,1593.05,18.0,1.6,9,68882.84,91368.92,0,,11.68,81.54
STM00407,2024-11-01,2024-11-01,2024-11-01,Basic,1875.56,7.0,1.46,6,70336.72,99660.33,0,2024-09-04,13.26,71.16
STM00407,2024-12-01,2024-12-01,2024-12-01,Basic,1547.3,3.0,1.58,3,71448.53,85796.99,0,,20.37,64.64
STM00408,2023-01-01,01/01/2023,2023-01-01,Basic,1658.14,7.0,1.1,6,30277.93,65431.02,0,,10.9,64.94
STM00408,2023-02-01,2023-02-01,2023-02-01,Basic,1871.63,4.0,1.07,0,31920.05,42483.81,0,,9.42,65.19
STM00408,2023-03-01,2023-03-01,2023-03-01,Basic,1996.06,15.0,1.41,2,32766.74,55275.46,0,,10.95,60.47
STM00408,2023-04-01,2023-04-01,2023-04-01,Basic,2182.71,11.0,1.04,0,34878.22,46164.85,0,,11.29,84.58
STM00408,2023-05-01,2023-05-01,2023-05-01,Basic,1757.14,7.0,0.59,2,35879.05,48765.15,0,2023-02-11,21.95,62.18
STM00408,2023-06-01,2023-06-01,2023-06-01,Basic,2093.62,,1.37,1,37467.98,46756.09,0,,11.15,72.6
STM00408,2023-07-01,01/07/2023,2023-07-01,Basic,1623.65,,1.01,2,38902.14,42218.1,0,,17.08,62.88
STM00408,2023-08-01,2023-08-01,2023-08-01,Basic,1619.93,,0.69,8,39805.76,68077.68,0,,18.26,58.53
STM00408,2023-09-01,2023-09-01,2023-09-01,Basic,1959.77,20.0,1.32,5,41544.04,37570.15,0,2023-07-04,21.58,76.7
STM00408,2023-10-01,2023-10-01,2023-10-01,Basic,1746.86,26.0,0.49,8,42457.5,64095.62,0,,10.88,66.24
STM00408,2023-11-01,2023-11-01,2023-11-01,Basic,1766.92,14.0,1.02,3,43981.95,23014.54,0,,8.73,74.96
STM00408,2023-12-01,2023-12-01,2023-12-01,Basic,1879.82,19.0,0.54,9,,50843.68,0,,14.9,83.06
STM00408,2024-01-01,01/01/2024,2024-01-01,Basic,1982.13,10.0,1.69,9,47149.79,34021.0,0,,16.81,76.57
STM00408,2024-02-01,2024-02-01,2024-02-01,Basic,1845.74,14.0,0.53,2,,22950.17,0,,15.77,71.63
STM00408,2024-03-01,2024-03-01,2024-03-01,Basic,2089.37,15.0,1.16,9,50379.76,44411.25,0,,13.16,73.98
STM00408,2024-04-01,2024-04-01,2024-04-01,Basic,1740.81,15.0,0.92,7,51772.13,41427.29,0,2024-02-26,18.71,58.19
STM00408,2024-05-01,2024-05-01,2024-05-01,Basic,1667.56,,0.77,6,52452.66,38648.11,0,,17.32,62.87
STM00408,2024-06-01,2024-06-01,2024-06-01,Basic,1753.15,,0.43,9,53552.95,51877.09,0,,20.44,77.1
STM00408,2024-07-01,01/07/2024,2024-07-01,Basic,2013.26,21.0,1.12,3,54804.22,68799.76,0,,19.31,67.46
STM00408,2024-08-01,2024-08-01,2024-08-01,Basic,1810.71,24.0,1.55,8,55774.36,25159.84,0,2024-06-10,16.11,62.17
STM00408,2024-09-01,2024-09-01,2024-09-01,Basic,1902.67,1.0,1.04,8,57111.61,36854.48,0,,14.78,81.68
STM00408,2024-10-01,2024-10-01,2024-10-01,Basic,1737.72,11.0,0.57,9,58489.58,33259.0,0,,8.85,73.49
STM00408,2024-11-01,2024-11-01,2024-11-01,Basic,1962.22,16.0,0.85,9,59886.44,52557.34,0,,17.31,73.52
STM00408,2024-12-01,2024-12-01,2024-12-01,Basic,1761.6,2.0,1.18,7,60639.29,54228.68,0,,17.09,58.63
STM00409,2023-01-01,01/01/2023,2023-01-01,Basic,793.98,10.0,1.75,2,29974.04,37573.74,0,,11.1,77.13
STM00409,2023-02-01,2023-02-01,2023-02-01,Basic,982.04,9.0,1.33,6,30949.28,68819.15,0,2022-12-09,21.68,65.14
STM00409,2023-03-01,2023-03-01,2023-03-01,Basic,794.87,4.0,0.51,6,31323.79,55498.45,0,2023-02-17,14.6,81.4
STM00409,2023-04-01,2023-04-01,2023-04-01,Basic,826.19,,0.59,9,31805.46,62808.39,0,2023-01-11,13.28,82.23
STM00409,2023-05-01,2023-05-01,2023-05-01,Basic,1009.21,17.0,0.98,0,32339.1,52110.53,0,2023-04-12,16.77,67.88
STM00409,2023-06-01,2023-06-01,2023-06-01,Basic,973.14,11.0,0.62,1,33236.84,45569.98,0,,20.69,56.33
STM00409,2023-07-01,01/07/2023,2023-07-01,Basic,1015.42,25.0,0.85,3,34032.49,21917.05,0,,10.39,73.58
STM00409,2023-08-01,2023-08-01,2023-08-01,Basic,899.15,14.0,0.73,4,34818.63,22818.91,0,,18.74,83.63
STM00409,2023-09-01,2023-09-01,2023-09-01,Basic,853.76,24.0,0.74,6,35363.13,21993.91,0,,16.78,59.14
STM00409,2023-10-01,2023-10-01,2023-10-01,Basic,769.66,,0.61,7,35702.09,23586.33,0,,12.31,77.02
STM00409,2023-11-01,2023-11-01,2023-11-01,Basic,984.58,,0.74,9,36433.89,28895.5,0,2023-09-09,10.64,81.81
STM00409,2023-12-01,2023-12-01,2023-12-01,Basic,999.07,23.0,0.98,0,36982.3,56804.49,0,,9.02,81.04
STM00409,2024-01-01,01/01/2024,2024-01-01,Basic,958.67,8.0,1.69,9,37546.53,28231.6,0,,21.07,55.97
STM00409,2024-02-01,2024-02-01,2024-02-01,Basic,947.09,23.0,1.54,5,38131.31,23532.08,0,2024-01-07,9.09,68.61
STM00409,2024-03-01,2024-03-01,2024-03-01,Basic,769.24,,1.03,1,38448.0,58390.92,0,,18.99,66.94
STM00409,2024-04-01,2024-04-01,2024-04-01,Basic,800.02,27.0,1.1,0,39123.02,46120.82,0,,10.56,55.95
STM00409,2024-05-01,2024-05-01,2024-05-01,Basic,776.25,2.0,1.32,4,39798.75,37025.95,0,2024-02-23,12.0,83.92
STM00409,2024-06-01,2024-06-01,2024-06-01,Basic,846.03,22.0,0.98,5,40148.19,23326.78,0,,15.05,59.25
STM00409,2024-07-01,01/07/2024,2024-07-01,Basic,772.41,26.0,0.76,4,40735.09,29463.88,0,,15.27,62.64
STM00409,2024-08-01,2024-08-01,2024-08-01,Basic,873.49,26.0,1.7,5,41098.27,29683.35,0,,10.62,75.01
STM00409,2024-09-01,2024-09-01,2024-09-01,Basic,1034.84,5.0,0.95,7,41782.21,41009.28,0,,16.41,84.6
STM00409,2024-10-01,2024-10-01,2024-10-01,Basic,815.48,26.0,1.48,6,42320.16,41921.25,0,,20.16,60.59
STM00409,2024-11-01,2024-11-01,2024-11-01,Basic,987.09,7.0,1.4,7,43174.29,48110.21,0,,17.94,55.19
STM00409,2024-12-01,2024-12-01,2024-12-01,Basic,890.32,16.0,0.7,2,,59038.78,0,,17.23,73.18
STM00410,2023-01-01,01/01/2023,2023-01-01,Basic,1671.78,7.0,0.99,0,35647.37,72393.84,0,2022-10-18,12.89,64.0
STM00410,2023-02-01,2023-02-01,2023-02-01,Basic,1670.89,20.0,1.61,0,36751.34,38169.08,0,2023-01-25,8.93,65.15
STM00410,2023-03-01,2023-03-01,2023-03-01,Basic,1701.1,7.0,0.69,7,38122.83,69317.08,0,,13.49,87.92
STM00410,2023-04-01,2023-04-01,2023-04-01,Basic,1501.59,26.0,0.95,0,38898.91,64018.25,0,2023-03-03,13.32,71.62
STM00410,2023-05-01,2023-05-01,2023-05-01,Basic,1387.4,19.0,1.78,0,39783.78,64281.83,0,2023-04-26,13.02,75.16
STM00410,2023-06-01,2023-06-01,2023-06-01,Basic,1522.67,23.0,1.26,0,41146.16,29852.07,0,,13.09,55.1
STM00410,2023-07-01,01/07/2023,2023-07-01,Basic,1372.93,27.0,1.04,4,42241.07,30126.03,0,2023-06-09,17.07,77.68
STM00410,2023-08-01,2023-08-01,2023-08-01,Basic,1384.71,23.0,0.92,1,43340.85,60002.98,0,,18.55,56.98
STM00410,2023-09-01,2023-09-01,2023-09-01,Basic,1430.61,6.0,0.68,3,,78973.64,0,,18.91,65.83
STM00410,2023-10-01,2023-10-01,2023-10-01,Basic,1722.04,1.0,1.53,0,45761.63,74554.82,0,,21.91,86.16
STM00410,2023-11-01,2023-11-01,2023-11-01,Basic,1724.42,8.0,0.87,3,47250.97,46902.44,0,,17.41,59.92
STM00410,2023-12-01,2023-12-01,2023-12-01,Basic,1823.13,19.0,1.61,6,48219.34,62267.98,0,,16.72,82.98
STM00410,2024-01-01,01/01/2024,2024-01-01,Basic,1475.61,3.0,0.83,8,48809.75,40144.26,0,,16.69,60.45
STM00410,2024-02-01,2024-02-01,2024-02-01,Basic,1838.88,9.0,1.21,4,50332.64,39269.24,0,,11.84,62.71
STM00410,2024-03-01,2024-03-01,2024-03-01,Basic,1469.73,,1.03,3,51420.16,39532.21,0,,16.15,61.61
STM00410,2024-04-01,2024-04-01,2024-04-01,Basic,1401.72,21.0,0.5,3,52090.19,57346.08,0,,13.15,59.72
STM00410,2024-05-01,2024-05-01,2024-05-01,Basic,1502.33,5.0,0.76,8,53463.87,41069.64,0,2024-02-24,10.78,83.3
STM00410,2024-06-01,2024-06-01,2024-06-01,Basic,1700.43,9.0,1.15,8,54995.33,45210.99,0,2024-05-03,15.87,64.79
STM00410,2024-07-01,01/07/2024,2024-07-01,Basic,1712.64,,1.54,7,56165.97,31617.69,0,,10.87,79.58
STM00410,2024-08-01,2024-08-01,2024-08-01,Basic,1485.89,17.0,0.61,8,57386.13,44343.24,0,,9.06,85.11
STM00410,2024-09-01,2024-09-01,2024-09-01,Basic,1570.02,12.0,1.35,6,58360.24,60114.71,0,,8.59,56.56
STM00410,2024-10-01,2024-10-01,2024-10-01,Basic,1637.68,18.0,1.71,3,59695.44,59349.88,0,2024-08-07,12.3,59.72
STM00410,2024-11-01,2024-11-01,2024-11-01,Basic,1570.7,15.0,1.73,7,60806.44,72963.66,0,,20.86,76.64
STM00410,2024-12-01,2024-12-01,2024-12-01,Basic,1526.88,2.0,1.48,3,61439.37,65929.61,0,,21.84,80.07
STM00411,2023-01-01,01/01/2023,2023-01-01,Basic,1438.33,25.0,0.98,7,36271.14,78351.6,0,,19.42,56.06
STM00411,2023-02-01,2023-02-01,2023-02-01,Basic,1709.38,20.0,0.41,7,37871.28,67793.46,0,2022-12-21,17.46,67.13
STM00411,2023-03-01,2023-03-01,2023-03-01,Basic,1591.54,24.0,0.82,5,39392.02,74955.34,0,2022-12-19,11.75,75.19
STM00411,2023-04-01,2023-04-01,2023-04-01,Basic,1757.23,,0.93,8,41066.37,75557.8,0,,15.5,73.31
STM00411,2023-05-01,2023-05-01,2023-05-01,Basic,1771.14,16.0,1.45,7,42552.32,54451.91,0,2023-04-30,12.95,55.26
STM00411,2023-06-01,2023-06-01,2023-06-01,Basic,1696.7,7.0,0.82,0,43820.71,30517.8,0,,10.04,72.01
STM00411,2023-07-01,01/07/2023,2023-07-01,Basic,1795.93,9.0,1.68,8,44941.41,43073.01,0,,13.5,71.46
STM00411,2023-08-01,2023-08-01,2023-08-01,Basic,1483.6,10.0,0.91,6,45910.87,56693.9,0,2023-07-30,12.18,85.55
STM00411,2023-09-01,2023-09-01,2023-09-01,Basic,1521.96,19.0,1.02,7,46769.23,69392.63,0,2023-07-13,12.96,57.18
STM00411,2023-10-01,2023-10-01,2023-10-01,Basic,1397.27,26.0,1.28,2,47861.69,46883.06,0,,13.2,67.58
STM00411,2023-11-01,2023-11-01,2023-11-01,Basic,1685.76,13.0,0.49,2,49058.84,50750.27,0,,12.18,75.37
STM00411,2023-12-01,2023-12-01,2023-12-01,Basic,1587.27,12.0,1.12,1,50220.79,84148.79,0,,10.43,61.92
STM00411,2024-01-01,01/01/2024,2024-01-01,Basic,1379.75,12.0,1.54,2,51170.96,35185.19,0,2023-11-17,9.55,81.28
STM00411,2024-02-01,2024-02-01,2024-02-01,Basic,1674.9,19.0,1.02,3,52103.08,28188.82,0,2023-12-15,16.02,60.06
STM00411,2024-03-01,2024-03-01,2024-03-01,Basic,1737.55,3.0,0.93,8,53815.63,58446.05,0,2024-01-24,8.91,68.62
STM00411,2024-04-01,2024-04-01,2024-04-01,Basic,1759.8,,1.48,0,54954.23,51336.46,0,,11.61,86.49
STM00411,2024-05-01,2024-05-01,2024-05-01,Basic,1796.87,25.0,1.6,8,56494.96,79080.77,0,2024-02-05,19.63,65.4
STM00411,2024-06-01,2024-06-01,2024-06-01,Basic,1705.74,10.0,1.25,1,57224.97,27566.5,0,,19.31,87.98
STM00411,2024-07-01,01/07/2024,2024-07-01,Basic,1763.2,4.0,0.51,5,,33095.71,0,2024-05-02,18.94,68.09
STM00411,2024-08-01,2024-08-01,2024-08-01,Basic,1456.78,10.0,0.85,9,59131.38,51792.42,0,,13.44,86.22
STM00411,2024-09-01,2024-09-01,2024-09-01,Basic,1782.56,2.0,0.9,5,60775.2,76388.09,0,2024-08-04,19.7,61.47
STM00411,2024-10-01,2024-10-01,2024-10-01,Basic,1595.82,17.0,0.77,5,61789.67,53941.65,0,,18.63,61.71
STM00411,2024-11-01,2024-11-01,2024-11-01,Basic,1403.12,6.0,1.31,4,62630.64,42897.82,0,2024-09-24,21.4,55.86
STM00411,2024-12-01,2024-12-01,2024-12-01,Basic,1366.5,18.0,1.34,2,63597.4,73469.19,0,2024-11-04,14.05,63.57
STM00412,2023-01-01,01/01/2023,2023-01-01,Basic,1865.93,,0.86,7,59644.24,64737.31,0,,12.81,65.35
STM00412,2023-02-01,2023-02-01,2023-02-01,Basic,1833.03,12.0,1.76,8,60416.0,72344.56,0,,8.6,68.25
STM00412,2023-03-01,2023-03-01,2023-03-01,Basic,1798.56,22.0,1.04,1,62030.79,115700.3,0,2023-02-08,15.32,73.6
STM00412,2023-04-01,2023-04-01,2023-04-01,Basic,1886.28,,0.48,5,63570.32,114812.77,0,2023-02-15,11.56,73.12
STM00412,2023-05-01,2023-05-01,2023-05-01,Basic,1884.57,26.0,1.73,8,64728.51,133350.53,0,2023-02-22,11.97,66.18
STM00412,2023-06-01,2023-06-01,2023-06-01,Basic,1900.08,,1.41,3,65724.22,49892.39,0,2023-05-12,11.22,80.05
STM00412,2023-07-01,01/07/2023,2023-07-01,Basic,2000.55,18.0,0.8,2,67366.76,69125.98,0,2023-05-11,19.57,73.89
STM00412,2023-08-01,2023-08-01,2023-08-01,Basic,1940.04,7.0,0.71,2,68224.74,120862.88,0,,16.3,60.88
STM00412,2023-09-01,2023-09-01,2023-09-01,Basic,2102.22,13.0,1.32,8,69141.84,72866.0,0,,20.73,55.9
STM00412,2023-10-01,2023-10-01,2023-10-01,Basic,2105.41,24.0,1.0,9,70655.16,90633.43,0,2023-08-05,17.27,81.0
STM00412,2023-11-01,2023-11-01,2023-11-01,Basic,1818.9,21.0,1.27,5,71485.06,112501.7,0,,12.0,61.89
STM00412,2023-12-01,2023-12-01,2023-12-01,Basic,1791.35,4.0,0.85,6,73083.67,124196.86,0,2023-11-10,18.45,86.81
STM00412,2024-01-01,01/01/2024,2024-01-01,Basic,2053.09,10.0,0.56,9,74478.15,64186.38,0,2023-11-24,21.46,58.77
STM00412,2024-02-01,2024-02-01,2024-02-01,Basic,2004.97,20.0,1.49,8,75735.12,63828.14,0,2023-11-21,11.65,63.18
STM00412,2024-03-01,2024-03-01,2024-03-01,Basic,1833.46,16.0,1.61,6,76950.54,103862.54,0,,8.8,66.1
STM00412,2024-04-01,2024-04-01,2024-04-01,Basic,2298.5,12.0,0.73,6,79188.98,95957.13,0,,14.53,65.6
STM00412,2024-05-01,2024-05-01,2024-05-01,Basic,2155.75,1.0,1.16,1,81117.86,137214.13,0,,13.14,69.98
STM00412,2024-06-01,2024-06-01,2024-06-01,Basic,1978.21,11.0,0.64,4,81947.53,129031.28,0,2024-05-26,16.29,67.72
STM00412,2024-07-01,01/07/2024,2024-07-01,Basic,2024.69,19.0,1.32,7,83268.13,59437.08,0,,19.1,82.58
STM00412,2024-08-01,2024-08-01,2024-08-01,Basic,1911.43,1.0,1.48,3,84487.8,87144.6,0,2024-06-23,15.43,72.62
STM00412,2024-09-01,2024-09-01,2024-09-01,Basic,2108.63,25.0,1.74,5,85445.39,64512.0,0,,21.65,72.53
STM00412,2024-10-01,2024-10-01,2024-10-01,Basic,2293.92,16.0,1.42,5,87330.58,60367.93,0,,15.48,72.94
STM00412,2024-11-01,2024-11-01,2024-11-01,Basic,1884.31,5.0,0.82,7,89079.39,80948.28,0,,13.67,59.96
STM00412,2024-12-01,2024-12-01,2024-12-01,Basic,1893.42,10.0,1.1,9,90707.16,102059.43,0,,12.34,63.46
STM00413,2023-01-01,01/01/2023,2023-01-01,Basic,2041.16,3.0,0.47,4,58417.79,117242.27,0,,10.66,60.83
STM00413,2023-02-01,2023-02-01,2023-02-01,Basic,1887.86,10.0,1.78,6,60087.85,65290.35,0,,17.84,62.59
STM00413,2023-03-01,2023-03-01,2023-03-01,Basic,1980.17,13.0,0.98,6,61949.65,93837.4,0,,11.34,68.54
STM00413,2023-04-01,2023-04-01,2023-04-01,Basic,1648.63,11.0,1.21,6,63334.19,116078.51,0,,20.15,81.28
STM00413,2023-05-01,2023-05-01,2023-05-01,Basic,2047.36,23.0,0.92,6,64726.24,130762.17,0,,21.8,61.44
STM00413,2023-06-01,2023-06-01,2023-06-01,Basic,1963.48,8.0,1.65,1,66451.27,56392.22,0,,14.22,84.23
STM00413,2023-07-01,01/07/2023,2023-07-01,Basic,1923.38,14.0,0.41,8,67794.36,135391.82,0,,18.09,68.76
STM00413,2023-08-01,2023-08-01,2023-08-01,Basic,1762.45,25.0,1.75,1,68841.36,44023.93,0,,20.75,58.19
STM00413,2023-09-01,2023-09-01,2023-09-01,Basic,1812.23,4.0,1.54,0,70268.53,95999.29,0,2023-08-28,16.05,87.66
STM00413,2023-10-01,2023-10-01,2023-10-01,Basic,1912.78,7.0,1.34,1,71248.63,103268.71,0,2023-09-21,18.08,61.39
STM00413,2023-11-01,2023-11-01,2023-11-01,Basic,1818.51,9.0,1.73,5,72187.06,128303.67,0,2023-08-08,16.61,73.63
STM00413,2023-12-01,2023-12-01,2023-12-01,Basic,1969.87,17.0,0.7,7,74093.16,116178.19,0,2023-10-14,20.15,87.23
STM00413,2024-01-01,01/01/2024,2024-01-01,Basic,1637.81,2.0,1.27,7,75600.97,109057.16,0,,17.99,80.49
STM00413,2024-02-01,2024-02-01,2024-02-01,Basic,2012.87,,0.75,0,77529.84,110495.34,0,,14.94,62.82
STM00413,2024-03-01,2024-03-01,2024-03-01,Basic,1856.52,26.0,0.96,8,79241.68,70481.73,0,2024-01-22,15.05,83.44
STM00413,2024-04-01,2024-04-01,2024-04-01,Basic,1870.73,20.0,0.68,4,80940.11,55202.86,0,,16.29,63.52
STM00413,2024-05-01,2024-05-01,2024-05-01,Basic,1896.15,4.0,1.74,7,81920.36,58510.99,0,2024-03-04,20.45,59.76
STM00413,2024-06-01,2024-06-01,2024-06-01,Basic,1531.03,10.0,1.14,5,,74568.57,0,2024-03-28,9.8,74.3
STM00413,2024-07-01,01/07/2024,2024-07-01,Basic,1684.39,26.0,1.29,4,,52103.11,0,2024-06-18,14.79,86.6
STM00413,2024-08-01,2024-08-01,2024-08-01,Basic,2002.09,,1.1,2,85070.89,96347.74,0,,18.79,59.16
STM00413,2024-09-01,2024-09-01,2024-09-01,Basic,1761.85,12.0,0.52,8,86007.92,89716.19,0,,10.61,76.4
STM00413,2024-10-01,2024-10-01,2024-10-01,Basic,2043.12,21.0,1.66,2,87601.02,119592.13,0,,11.99,70.69
STM00413,2024-11-01,2024-11-01,2024-11-01,Basic,1647.5,24.0,0.69,5,89004.85,48204.46,0,2024-10-29,19.84,63.76
STM00413,2024-12-01,2024-12-01,2024-12-01,Basic,2050.96,,0.63,1,90315.38,55938.39,0,,10.87,58.57
STM00414,2023-01-01,01/01/2023,2023-01-01,Basic,892.99,1.0,1.75,3,37238.22,67880.54,0,,14.77,78.41
STM00414,2023-02-01,2023-02-01,2023-02-01,Basic,829.46,23.0,1.76,7,37748.83,64868.54,0,,20.43,75.04
STM00414,2023-03-01,2023-03-01,2023-03-01,Basic,866.74,,1.06,8,38585.88,68150.47,0,,16.55,55.56
STM00414,2023-04-01,2023-04-01,2023-04-01,Basic,862.15,13.0,0.5,3,39191.72,74282.52,0,,10.07,58.81
STM00414,2023-05-01,2023-05-01,2023-05-01,Basic,1026.82,5.0,0.91,7,40001.98,66474.27,0,2023-02-23,21.66,62.22
STM00414,2023-06-01,2023-06-01,2023-06-01,Basic,1015.38,14.0,1.56,1,40891.23,32908.47,0,,14.63,61.07
STM00414,2023-07-01,01/07/2023,2023-07-01,Basic,995.51,9.0,0.82,7,41386.27,38755.23,0,,10.33,68.8
STM00414,2023-08-01,2023-08-01,2023-08-01,Basic,951.24,16.0,1.14,0,41786.66,48778.18,0,,19.75,84.09
STM00414,2023-09-01,2023-09-01,2023-09-01,Basic,1025.49,,1.66,9,42518.11,36132.2,0,2023-08-31,20.11,85.19
STM00414,2023-10-01,2023-10-01,2023-10-01,Basic,955.59,14.0,1.35,6,43192.38,48997.62,0,,20.07,70.9
STM00414,2023-11-01,2023-11-01,2023-11-01,Basic,843.61,8.0,1.04,3,43708.12,79907.52,0,2023-09-17,12.28,80.62
STM00414,2023-12-01,2023-12-01,2023-12-01,Basic,945.73,24.0,0.67,7,44450.14,29317.36,0,,21.75,74.19
STM00414,2024-01-01,01/01/2024,2024-01-01,Basic,980.45,4.0,1.66,4,45182.27,48511.66,0,,21.19,60.62
STM00414,2024-02-01,2024-02-01,2024-02-01,Basic,845.99,,1.63,1,45558.95,74355.74,0,2023-11-05,10.73,83.02
STM00414,2024-03-01,2024-03-01,2024-03-01,Basic,861.13,1.0,1.31,3,46284.28,36552.82,0,,9.39,59.77
STM00414,2024-04-01,2024-04-01,2024-04-01,Basic,858.14,5.0,1.1,8,46666.15,40390.89,0,,11.69,55.4
STM00414,2024-05-01,2024-05-01,2024-05-01,Basic,886.54,25.0,0.88,9,47199.9,68924.54,0,2024-02-15,11.2,75.32
STM00414,2024-06-01,2024-06-01,2024-06-01,Basic,805.1,1.0,0.95,0,47582.3,77204.87,0,2024-05-20,13.42,83.26
STM00414,2024-07-01,01/07/2024,2024-07-01,Basic,990.39,27.0,0.81,9,48108.94,58309.03,0,,16.78,82.09
STM00414,2024-08-01,2024-08-01,2024-08-01,Basic,952.62,19.0,0.8,0,49036.59,33238.83,0,2024-05-06,12.98,60.91
STM00414,2024-09-01,2024-09-01,2024-09-01,Basic,806.15,11.0,1.18,8,,52353.56,0,2024-08-26,13.72,55.41
STM00414,2024-10-01,2024-10-01,2024-10-01,Basic,982.29,24.0,1.55,0,50479.63,32607.44,0,2024-07-29,14.13,81.69
STM00414,2024-11-01,2024-11-01,2024-11-01,Basic,999.76,19.0,1.27,7,51467.83,52643.09,0,2024-08-25,13.91,62.55
STM00414,2024-12-01,2024-12-01,2024-12-01,Basic,966.15,,1.31,0,52144.28,58377.39,0,2024-11-28,13.97,57.8
STM00415,2023-01-01,01/01/2023,2023-01-01,Basic,2275.17,16.0,0.65,6,59845.7,86653.45,0,2022-12-05,8.97,63.08
STM00415,2023-02-01,2023-02-01,2023-02-01,Basic,1727.03,1.0,1.52,2,61285.65,132277.21,0,,21.04,57.38
STM00415,2023-03-01,2023-03-01,2023-03-01,Basic,1962.24,15.0,0.68,0,63130.64,54825.15,0,2022-12-12,16.13,86.61
STM00415,2023-04-01,2023-04-01,2023-04-01,Basic,1856.22,4.0,1.46,3,,132096.06,0,,19.97,64.44
STM00415,2023-05-01,2023-05-01,2023-05-01,Basic,1770.01,17.0,1.5,1,65972.05,124158.17,0,2023-04-03,17.03,58.18
STM00415,2023-06-01,2023-06-01,2023-06-01,Basic,1950.05,,1.02,8,66839.16,54281.39,0,2023-05-28,17.47,66.2
STM00415,2023-07-01,01/07/2023,2023-07-01,Basic,2152.16,7.0,1.78,3,68426.87,65753.23,0,,12.25,81.32
STM00415,2023-08-01,2023-08-01,2023-08-01,Basic,2018.46,16.0,0.9,0,69834.96,54459.5,0,2023-07-02,11.17,87.91
STM00415,2023-09-01,2023-09-01,2023-09-01,Basic,2241.53,,1.58,0,71735.81,128577.78,0,,15.81,60.48
STM00415,2023-10-01,2023-10-01,2023-10-01,Basic,1749.25,7.0,1.55,6,72760.08,75737.67,0,,18.18,77.59
STM00415,2023-11-01,2023-11-01,2023-11-01,Basic,1943.42,12.0,1.5,5,73761.11,125698.38,0,,17.2,64.58
STM00415,2023-12-01,2023-12-01,2023-12-01,Basic,1780.73,8.0,1.21,7,74742.92,110632.21,0,2023-09-30,20.33,83.21
STM00415,2024-01-01,01/01/2024,2024-01-01,Basic,2091.06,10.0,1.03,6,75682.29,51497.58,0,2023-11-08,17.31,60.39
